step,round,run_id,rollout/response_len/median,rollout/dynamic_filter/drop_shopsim_zero_std_group,rollout/shopsim/strict_reward_mean,rollout/shopsim/chunk/chunk-b64b0567ce98/target_rho,rollout/shopsim/chunk/chunk-a9e98e128a35/inclusion_rate,rollout/shopsim/rho_mean,rollout/shopsim/train_group_count,rollout/shopsim/scored_rate,rollout/shopsim/q,rollout/shopsim/train_trajectory_count,rollout/shopsim/chunk/chunk-4d958fc1d69e/target_rho,rollout/shopsim/chunk/chunk-27a7e5bb9344/inclusion_rate,rollout/shopsim/full_skill_retry_rate,rollout/shopsim/chunk/chunk-d3a9ac5af7ef/inclusion_rate,rollout/avg_cached_tokens_per_sample,rollout/shopsim/zero_std_group_drop_rate,rollout/shopsim/chunk/chunk-4d958fc1d69e/inclusion_rate,rollout/truncated_ratio,rollout/step,rollout/shopsim/reward_mean,rollout/shopsim/chunk/chunk-f58e352cdad0/target_rho,perf/longest_effective_sample_tokens_per_sec,rollout/shopsim/chunk/chunk-a71a5634ee99/target_rho,rollout/response_len/min,rollout/response_len/mean,rollout/shopsim/chunk/chunk-a71a5634ee99/inclusion_rate,perf/rollout_time,rollout/shopsim/success_rate,rollout/shopsim/rho_max,rollout/shopsim/pending_analysis_rate,rollout/shopsim/runtime_error_group_rate,rollout/shopsim/all_wrong_group_rate,rollout/shopsim/chunk/chunk-d3a9ac5af7ef/target_rho,rollout/shopsim/chunk/chunk-bbe6cb9408eb/target_rho,perf/longest_sample_tokens_per_sec,rollout/shopsim/zero_std_group_drop_count,rollout/shopsim/full_skill_retry_success_rate,rollout/shopsim/chunk/chunk-27a7e5bb9344/target_rho,rollout/shopsim/skills_per_assisted_group_mean,rollout/shopsim/group_count,rollout/shopsim/chunk/chunk-1f8d27322e9f/inclusion_rate,rollout/shopsim/chunk/chunk-b64b0567ce98/inclusion_rate,rollout/shopsim/chunk/chunk-bbe6cb9408eb/inclusion_rate,rollout/shopsim/chunk/chunk-f58e352cdad0/inclusion_rate,perf/tokens_per_gpu_per_sec,rollout/shopsim/chunk/chunk-a9e98e128a35/target_rho,rollout/shopsim/trajectory_count,rollout/response_len/max,rollout/shopsim/chunk/chunk-1f8d27322e9f/target_rho,rollout/shopsim/assisted_empty_group_rate,rollout/prefix_cache_hit_rate,rollout/repetition_frac,rollout/shopsim/technical_group_drop_count,rollout/shopsim/internalization_deficit_rate,rollout/shopsim/chunk/chunk-c83ed5ae8b70/target_rho,rollout/shopsim/rho_min,rollout/dynamic_filter/drop_shopsim_unscored_technical_group,rollout/shopsim/skill_free_group_rate,rollout/shopsim/technical_group_drop_rate,rollout/shopsim/chunk/chunk-c83ed5ae8b70/inclusion_rate,perf/effective_tokens_per_gpu_per_sec,rollout/log_probs,rollout/returns,rollout/raw_reward,rollout/kl,rollout/rewards,rollout/rollout_log_probs,rollout/total_lengths,rollout/advantages,rollout/response_lengths,rollout/truncated,perf/actor_train_tok_per_s,perf/sleep_time,perf/data_preprocess_time,perf/wait_time_ratio,perf/log_probs_time,perf/train_time,perf/wake_up_time,perf/train_wait_time,perf/actor_train_time,perf/step_time,perf/actor_train_tflops,perf/log_probs_tflops,perf/update_weights_time,rollout/zero_std/count_0.0,rollout/zero_std/count_0.7,rollout/zero_std/count_1.0,rollout/zero_std/count_0.5,rollout/shopsim/chunk/online-bbef274e1764d953/inclusion_rate,rollout/shopsim/chunk/online-8e3e179b9270814a/inclusion_rate,rollout/shopsim/chunk/online-bbef274e1764d953/target_rho,rollout/shopsim/chunk/online-8e3e179b9270814a/target_rho,rollout/zero_std/count_0.4,rollout/shopsim/chunk/online-214dfd1028dc4157/target_rho,rollout/shopsim/chunk/online-3297dc4c0f4f6109/target_rho,rollout/shopsim/chunk/online-3297dc4c0f4f6109/inclusion_rate,rollout/shopsim/chunk/online-214dfd1028dc4157/inclusion_rate,rollout/shopsim/chunk/online-ea5dd903b14ec0fc/target_rho,rollout/shopsim/chunk/online-3d2cdd6a2aac9717/target_rho,rollout/shopsim/chunk/online-3d2cdd6a2aac9717/inclusion_rate,rollout/shopsim/chunk/online-ea5dd903b14ec0fc/inclusion_rate
32,1,chjizc8u,237,16,0.8125,,0.23809523809523808,0.570903625792697,16,1,0.2,128,,0.42857142857142855,0.09375,,0,0.5,,0.34291581108829566,32,0.8125,,16.255403252737203,,37,267.3069815195072,,251.97775387763977,0.8125,0.8999999999999999,0.09375,0,0.09375,,0.589599778982441,16.255403252737203,16,0,0.4558757756140158,3.857142857142857,32,0.6190476190476191,,0.5714285714285714,,258.3134780684143,0.3445315989317448,256,4096,0.6423226971958329,0,0,0,,0,0.5449789167055454,0.3445315989317448,,0.34375,,0.5714285714285714,258.3134780684143,-0.16198233515024185,-8.847564458847046e-09,0.4004106776180698,0,-0.17251242865527192,-0.16034730523824692,9364.108829568788,-8.847564458847046e-09,267.3069815195072,0.34291581108829566,13271.82583820836,11.688857078552246,0.15407586097717285,0.24036535620464353,181.77904987335205,869.6224229335785,6.8644373416900635,275.16794443130493,687.2183308601379,1144.7903673648834,106.74608366056215,134.51837178189234,1.7318191528320312,3,,3,,0.9523809523809523,0.47619047619047616,0.8999999999999999,0.5190166131192998,,,,,,,,,
33,1,chjizc8u,234,16,0.8302951388888888,,0.27586206896551724,0.570903625792697,16,1,0.2,128,,0.5172413793103449,0.09375,,0,0.5,,0.40398740818467993,33,0.8302951388888888,,2.8963202098540575,,25,262.3651626442812,,298.30955743789673,0.828125,0.8999999999999999,0.09375,0,0.09375,,0.589599778982441,2.8963202098540575,16,0,0.4558757756140158,4.137931034482759,32,0.6896551724137931,,0.6551724137931034,,209.54239796025735,0.3445315989317448,256,864,0.6423226971958329,0,0,0,,0,0.5449789167055454,0.3445315989317448,,0.09375,,0.5862068965517241,209.54239796025735,-0.15666131675243378,7.450580596923828e-09,0.4103999067272939,0,-0.04380570700761529,-0.15579473227262497,9262.741867785939,7.450580596923828e-09,262.3651626442812,0.40398740818467993,13354.583211960036,11.550317287445068,0.15838193893432617,0.2766636556805937,178.12406039237976,839.8394041061401,6.858383417129517,321.22406339645386,661.0010106563568,1161.063467502594,107.42531728587474,132.88162407635596,1.7123219966888428,2,,7,,0.896551724137931,0.5172413793103449,0.8999999999999999,0.5190166131192998,,,,,,,,,
34,1,chjizc8u,235,16,0.7734375,,0.34615384615384615,0.570903625792697,16,1,0.2,128,,0.5384615384615384,0.125,,0,0.5,,0.08906882591093117,34,0.7734375,,5.826707814723956,,77,267.3306342780027,,195.13592171669006,0.76171875,0.8999999999999999,0.125,0,0.125,,0.589599778982441,5.826707814723956,16,0,0.4558757756140158,4.115384615384615,32,0.8076923076923077,,0.6923076923076923,,253.78720414122643,0.3445315989317448,256,1137,0.6423226971958329,0,0,0,,0,0.5449789167055454,0.3445315989317448,,0.1875,,0.4230769230769231,253.78720414122643,-0.15967365354299545,1.3969838619232178e-08,0.47638326585695007,0,-0.10132558653872666,-0.15886962413787842,7055.0661268556005,1.3969838619232178e-08,267.3306342780027,0.08906882591093117,13602.351753224499,11.526955842971802,0.1074075698852539,0.30904055968859956,105.25784420967102,490.3503670692444,7.754684686660767,219.31555318832397,384.33089327812195,709.6659202575684,100.17880018382007,121.92854620090009,1.725248098373413,4,,3,,0.9230769230769231,0.38461538461538464,0.8999999999999999,0.5190166131192998,,,,,,,,,
35,1,chjizc8u,229,16,0.875,,0.2857142857142857,0.570903625792697,16,1,0.2,128,,0.5714285714285714,0.09375,,0,0.5,,0.32142857142857145,35,0.875,,16.581152806342683,,34,253.23809523809524,,247.02745628356934,0.875,0.8999999999999999,0.09375,0,0.09375,,0.589599778982441,16.581152806342683,16,0,0.4558757756140158,3.8214285714285716,32,0.7142857142857143,,0.5,,215.27971343781832,0.3445315989317448,256,4096,0.6423226971958329,0,0,0,,0,0.5449789167055454,0.3445315989317448,,0.125,,0.39285714285714285,215.27971343781832,-0.152912475168705,9.313225746154785e-10,0.5095238095238095,0,-0.046068246449743,-0.15085045993328094,8638.62619047619,9.313225746154785e-10,253.23809523809524,0.32142857142857145,13509.45006299616,11.071479797363281,0.13090181350708008,0.2828913022140167,144.47595191001892,682.2091314792633,6.432230234146118,269.12381649017334,537.1385190486908,951.3329479694366,107.19717014332352,132.84732039201597,1.7190651893615723,3,,10,,0.7857142857142857,0.5714285714285714,0.8999999999999999,0.5190166131192998,,,,,,,,,
36,1,chjizc8u,238,16,0.8919270833333334,,0.52,0.570903625792697,16,1,0.2,128,,0.28,0.03125,,0,0.5,,0.06382978723404255,36,0.8919270833333334,,5.874667406745521,,94,270.48117839607204,,157.11527752876282,0.88671875,0.8999999999999999,0.03125,0,0.03125,,0.589599778982441,5.874667406745521,16,0,0.4558757756140158,3.52,32,0.52,,0.48,,262.9661523045482,0.3445315989317448,256,923,0.6423226971958329,0,0,0,,0,0.5449789167055454,0.3445315989317448,,0.21875,,0.28,262.9661523045482,-0.14932487905025482,5.587935447692871e-09,0.696126568466994,0,-0.07928266687205887,-0.14880386739969254,5861.921440261865,5.587935447692871e-09,270.48117839607204,0.06382978723404255,13708.053692990945,10.83518648147583,0.0838625431060791,0.3492145350220203,70.88788294792175,332.9852223396301,6.553093194961548,178.68143320083618,261.27954268455505,511.6666555404663,95.49458851228474,117.32509317410319,1.711395263671875,1,,6,,0.88,0.56,0.8999999999999999,0.5190166131192998,,,,,,,,,
37,1,chjizc8u,246,16,0.8015625,,0.34615384615384615,0.570903625792697,16,1,0.2,128,,0.46153846153846156,0.125,,0,0.5,,0.08251748251748252,37,0.8015625,,4.882267282907092,,81,276.1818181818182,,192.32867550849915,0.796875,0.8999999999999999,0.125,0,0.125,,0.589599778982441,4.882267282907092,16,0,0.4558757756140158,3.923076923076923,32,0.5,,0.6153846153846154,,256.682992639953,0.3445315989317448,256,939,0.6423226971958329,0,0,0,,0,0.5449789167055454,0.3445315989317448,,0.1875,,0.5769230769230769,256.682992639953,-0.14609608799219131,1.3969838619232178e-09,0.5206993006993007,0,-0.11341218302299927,-0.14517906308174133,7017.823776223776,1.3969838619232178e-09,276.1818181818182,0.08251748251748252,13549.568882111591,11.126230955123901,0.10188102722167969,0.31315498823452637,98.62288761138916,470.1972894668579,6.401993274688721,214.37824273109436,370.32499289512634,684.5755321979523,99.43352004773875,124.4562950752752,1.727567195892334,4,,3,,0.8846153846153846,0.5384615384615384,0.8999999999999999,0.5190166131192998,,,,,,,,,
38,1,chjizc8u,214,16,0.84375,,0.23076923076923078,0.570903625792697,16,1,0.2,128,,0.4230769230769231,0.09375,,0,0.5,,0.075,38,0.84375,,4.464892958473105,,73,234.24,,166.85730361938477,0.828125,0.8999999999999999,0.09375,0,0.09375,,0.589599778982441,4.464892958473105,16,0,0.4558757756140158,3.6923076923076925,32,0.5384615384615384,,0.7307692307692307,,210.5751395824309,0.3445315989317448,256,745,0.6423226971958329,0,0,0,,0,0.5449789167055454,0.3445315989317448,,0.1875,,0.5,210.5751395824309,-0.14129453897476196,-9.313225746154785e-10,0.6383333333333333,0,-0.07836518476406733,-0.14057446271181107,5992.028333333334,-9.313225746154785e-10,234.24,0.075,13741.246206800055,11.080156564712524,0.08692312240600586,0.3614095032151332,70.87332534790039,333.33548164367676,6.592628002166748,188.65080428123474,261.6368956565857,521.9862859249115,97.50150495484962,119.97927736097961,1.7156670093536377,2,,7,,0.8461538461538461,0.4230769230769231,0.8999999999999999,0.5190166131192998,,,,,,,,,
39,1,chjizc8u,205,16,0.845703125,,0.5,0.570903625792697,16,1,0.2,128,,0.2857142857142857,0.09375,,0,0.5,,0.24295302013422818,39,0.845703125,,3.2618549184519403,,60,221.2268456375839,,212.14922714233398,0.828125,0.8999999999999999,0.09375,0,0.09375,,0.589599778982441,3.2618549184519403,16,0,0.4558757756140158,3.9642857142857144,32,0.6785714285714286,,0.5357142857142857,,194.21942071161058,0.3445315989317448,256,692,0.6423226971958329,0,0,0,,0,0.5449789167055454,0.3445315989317448,,0.125,,0.6071428571428571,194.21942071161058,-0.14863993972539902,-2.0954757928848267e-09,0.5671140939597316,0,-0.06407204362370024,-0.1479572206735611,7569.35033557047,-2.0954757928848267e-09,221.2268456375839,0.24295302013422818,13596.368240941682,11.34818959236145,0.10616254806518555,0.3070403627594679,113.10249853134155,528.7053854465485,6.517659902572632,234.26168656349182,414.75531554222107,762.9670720100403,104.14323601880271,127.30034342727083,1.7203609943389893,2,,6,1,0.8928571428571429,0.4642857142857143,0.8999999999999999,0.5190166131192998,,,,,,,,,
40,1,chjizc8u,207,16,0.82734375,,0.4444444444444444,0.570903625792697,16,1,0.2,128,,0.48148148148148145,0.0625,,0,0.5,,0.13704206241519673,40,0.82734375,,2.968808279461823,,62,228.4762550881954,,194.69091486930847,0.82421875,0.8999999999999999,0.0625,0,0.0625,,0.589599778982441,2.968808279461823,16,0,0.4558757756140158,4.444444444444445,32,0.7777777777777778,,0.7407407407407407,,216.22349470317388,0.3445315989317448,256,578,0.6423226971958329,0,0,0,,0,0.5449789167055454,0.3445315989317448,,0.15625,,0.48148148148148145,216.22349470317388,-0.15149366855621338,2.3283064365386963e-10,0.6067842605156037,0,-0.013188100411092895,-0.1505615934729576,7071.377204884668,2.3283064365386963e-10,228.4762550881954,0.13704206241519673,13578.896610124099,11.223007202148438,0.10515236854553223,0.3071439071202985,104.22773098945618,488.8474724292755,6.549328804016113,216.70664978027344,383.80180287361145,705.554122209549,100.95151143152925,123.91255098305352,1.7349355220794678,2,,4,,0.8888888888888888,0.6296296296296297,0.8999999999999999,0.5190166131192998,,,,,,,,,
41,2,7vhbv5j0,185,16,0.92578125,,0.4,0.5525465517026048,16,1,0.2,128,,,0.0625,,0,0.5,,0.37566137566137564,41,0.92578125,,1.956716996304247,,6,195.49312169312168,,251.9526333808899,0.92578125,0.8999999999999999,0.0625,0,0.0625,,,1.956716996304247,16,0,,2.56,32,0.24,,,,183.30925690377427,0.36213934903190265,256,493,0.406239919602322,0,0,0,,0,0.8999999999999999,0.36213934903190265,,0.21875,,0.92,183.30925690377427,-0.13969792425632477,1.1641532182693481e-09,0.5693121693121693,0,-0.0017144779679636477,-0.1388842985033989,8574.716402116403,1.1641532182693481e-09,195.49312169312168,0.37566137566137564,13439.34536302598,7.1701436042785645,0.1476764678955078,0.25208081326352527,165.42254495620728,769.1901543140411,4.1757118701934814,259.250040769577,602.9391150474548,1028.4401950836182,107.32376277115569,130.39273569781423,1.7416954040527344,2,,12,,0.48,0.52,0.5830719338167873,0.5112815560620121,,,,,,,,,
42,2,7vhbv5j0,206,16,0.76171875,,0.2857142857142857,0.5525465517026048,16,1,0.2,128,,,0.15625,,0,0.5,,0.44129158512720157,42,0.76171875,,16.39491118351395,,47,236.59295499021528,,249.8336193561554,0.75,0.8999999999999999,0.15625,0,0.15625,,,16.39491118351395,16,0,,2.7142857142857144,32,0.5,,,,241.95902919624675,0.36213934903190265,256,4096,0.406239919602322,0.03125,0,0,,0,0.8999999999999999,0.36213934903190265,,0.125,,0.8214285714285714,241.95902919624675,-0.14970871061086655,0,0.3336594911937378,0,-0.1546564428773645,-0.14884991943836212,9030.76614481409,0,236.59295499021528,0.44129158512720157,13436.318425221341,11.25025486946106,0.15123510360717773,0.23976064995351398,181.56878471374512,869.2017698287964,6.060720443725586,274.1246967315674,686.9026699066162,1143.3264665603638,107.12115032016044,135.08526860200232,1.7206060886383057,5,,3,,0.6071428571428571,0.5,0.5830719338167873,0.5112815560620121,,,,,,,,,
43,2,7vhbv5j0,199,16,0.8296875,,0.24,0.5525465517026048,16,1,0.2,128,,,0.09375,,0,0.5,,0.12709030100334448,43,0.8296875,,15.449212496205247,,67,233.68004459308807,,265.12678241729736,0.8203125,0.8999999999999999,0.09375,0,0.09375,,,15.449212496205247,16,0,,2.88,32,0.48,,,,197.65166507214832,0.36213934903190265,256,4096,0.406239919602322,0,0,0,,0,0.8999999999999999,0.36213934903190265,,0.21875,,0.84,197.65166507214832,-0.15264662355184555,-1.6763806343078613e-08,0.576662950575994,0,0.0060873646019161615,-0.15196417272090912,7877.108138238573,-1.6763806343078613e-08,233.68004459308807,0.12709030100334448,13224.582909931212,10.689144849777222,0.1368870735168457,0.29796643519285776,140.30880618095398,675.3845107555389,6.042240142822266,286.6556887626648,534.2902719974518,962.0401995182037,100.93396900811057,128.11749365081585,1.7258405685424805,2,,5,,0.68,0.64,0.5830719338167873,0.5112815560620121,,,,,,,,,
44,2,7vhbv5j0,179,16,0.818359375,,0.34615384615384615,0.5525465517026048,16,1,0.2,128,,,0.0625,,0,0.5,,0.12448700410396717,44,0.818359375,,19.625059833184945,,57,212.75239398084815,,208.71273946762085,0.81640625,0.8999999999999999,0.0625,0,0.0625,,,19.625059833184945,16,0,,2.423076923076923,32,0.38461538461538464,,,,186.28714327249688,0.36213934903190265,256,4096,0.406239919602322,0.03125,0,0,,0,0.8999999999999999,0.36213934903190265,,0.1875,,0.8076923076923077,186.28714327249688,-0.1437220424413681,1.862645149230957e-09,0.5191518467852257,0,-0.09987912519685874,-0.14302929490804672,6571.6456908344735,1.862645149230957e-09,212.75239398084815,0.12448700410396717,13573.51136763834,10.877238512039185,0.10979175567626953,0.3384318398624368,95.18854856491089,449.9418535232544,6.1342785358428955,230.17227625846863,353.9152743816376,680.114129781723,98.8309593397447,122.48597343364327,1.717872142791748,2,,3,,0.6538461538461539,0.23076923076923078,0.5830719338167873,0.5112815560620121,,,,,,,,,
45,2,7vhbv5j0,179,16,0.91748046875,,0.4,0.5525465517026048,16,1,0.2,128,,,0.0625,,0,0.5,,0.08951048951048951,45,0.91748046875,,3.503438096732676,,63,197.83916083916083,,176.68358421325684,0.90625,0.8999999999999999,0.0625,0,0.0625,,,3.503438096732676,16,0,,3,32,0.4,,,,200.1530032202426,0.36213934903190265,256,619,0.406239919602322,0,0,0,,0,0.8999999999999999,0.36213934903190265,,0.21875,,0.92,200.1530032202426,-0.14385036379098892,0,0.7013986013986014,0,-0.010891853095768214,-0.14307260513305664,6553.071328671329,0,197.83916083916083,0.08951048951048951,13609.506726064223,11.063018083572388,0.10983157157897949,0.31257324161522765,93.60923647880554,438.73643803596497,6.048165321350098,199.49364638328552,344.27743005752563,638.2300844192505,99.29770683282712,121.73285673133161,1.7089900970458984,2,,10,,0.76,0.52,0.5830719338167873,0.5112815560620121,,,,,,,,,
46,2,7vhbv5j0,185,16,0.8232421875,,0.4090909090909091,0.5525465517026048,16,1,0.2,128,,,0.09375,,0,0.5,,0.223069590085796,46,0.8232421875,,3.6286599626346563,,48,206.47283126787417,,282.19783902168274,0.81640625,0.8999999999999999,0.09375,0,0.09375,,,3.6286599626346563,16,0,,2.9545454545454546,32,0.36363636363636365,,,,191.8777981706641,0.36213934903190265,256,1024,0.406239919602322,0,0,0,,0,0.8999999999999999,0.36213934903190265,,0.3125,,0.9545454545454546,191.8777981706641,-0.14450087398290634,2.3283064365386963e-09,0.5142993326978075,0,-0.08590311908631011,-0.1436624675989151,8420.083889418494,2.3283064365386963e-09,206.47283126787417,0.223069590085796,13388.669601248135,11.04187536239624,0.16419577598571777,0.26907414710656097,173.28442668914795,834.9753975868225,8.150717735290527,307.3776800632477,659.7121493816376,1142.3530776500702,103.4293222098971,131.2554581849032,1.7128236293792725,2,,4,,0.6818181818181818,0.5454545454545454,0.5830719338167873,0.5112815560620121,,,,,,,,,
47,2,7vhbv5j0,157.5,16,0.948828125,,0.23333333333333334,0.5525465517026048,16,1,0.2,128,,,0.03125,,0,0.5,,0,47,0.948828125,,9.240376449444224,,60,180.01941747572815,,141.98555731773376,0.9296875,0.8999999999999999,0.03125,0,0.03125,,,9.240376449444224,16,0,,2.8,32,0.43333333333333335,,,,195.88612057042087,0.36213934903190265,256,1312,0.406239919602322,0,0,0,,0,0.8999999999999999,0.36213934903190265,,0.0625,,0.9,195.88612057042087,-0.13025563210248947,0,0.906957928802589,0,0.004689754309391898,-0.1297425627708435,4990.775080906149,0,180.01941747572815,0,13959.616697463496,11.261091470718384,0.08464980125427246,0.371974707693897,57.615601539611816,279.29860615730286,7.780729532241821,165.4264862537384,220.94439029693604,444.72509241104126,92.01785228563291,117.62339670968495,1.7101242542266846,,,11,1,0.7333333333333333,0.5,0.5830719338167873,0.5112815560620121,,,,,,,,,
48,2,7vhbv5j0,179,16,0.8125,,0.4166666666666667,0.5525465517026048,16,1,0.2,128,,,0.15625,,0,0.5,,0.43314285714285716,48,0.8125,,17.48872133186353,,59,232.3417142857143,,234.2080888748169,0.796875,0.8999999999999999,0.15625,0,0.15625,,,17.48872133186353,16,0,,2.9583333333333335,32,0.2916666666666667,,,,217.00680896280053,0.36213934903190265,256,4096,0.406239919602322,0,0,0,,0,0.8999999999999999,0.36213934903190265,,0.25,,0.9166666666666666,217.00680896280053,-0.1280287206172943,3.725290298461914e-09,0.38171428571428573,0,-0.15475492535318647,-0.12737714126706123,8693.57142857143,3.725290298461914e-09,232.3417142857143,0.43314285714285716,13378.001729626718,10.803268432617188,0.1373579502105713,0.2635110981710547,151.1484670639038,721.6889276504517,8.171801567077637,258.21576046943665,568.6107053756714,979.9046881198883,107.10568646169449,134.30820947499518,1.7154622077941895,4,,5,1,0.625,0.7083333333333334,0.5830719338167873,0.5112815560620121,,,,,,,,,
49,2,7vhbv5j0,178,16,0.7972005208333334,,0.2916666666666667,0.5525465517026048,16,1,0.2,128,,,0.09375,,0,0.5,,0.20679320679320679,49,0.7972005208333334,,15.72413802975689,,55,222.74425574425575,,260.49122643470764,0.78125,0.8999999999999999,0.09375,0,0.09375,,,15.72413802975689,16,0,,2.5833333333333335,32,0.25,,,,213.9870534717288,0.36213934903190265,256,4096,0.406239919602322,0,0,0,,0,0.8999999999999999,0.36213934903190265,,0.25,,0.9166666666666666,213.9870534717288,-0.14605706185102463,-5.820766091346741e-09,0.418997668997669,0,-0.13498844833045334,-0.1452210396528244,8574.606393606393,-5.820766091346741e-09,222.74425574425575,0.20679320679320679,13200.124318401879,10.736064195632935,0.15302109718322754,0.25571608817932523,170.8489372730255,822.6050560474396,6.0848164558410645,282.62514305114746,650.2348608970642,1105.230199098587,103.56427191951641,131.3852674382904,1.7110190391540527,2,,5,,0.625,0.5,0.5830719338167873,0.5112815560620121,,,,,,,,,
50,2,7vhbv5j0,156.5,16,0.83203125,,0.32142857142857145,0.5525465517026048,16,1,0.2,128,,,0.0625,,0,0.5,,0.3233890214797136,50,0.83203125,,20.57880187710048,,3,190.28878281622912,,199.03977036476135,0.83203125,0.8999999999999999,0.0625,0,0.0625,,,20.57880187710048,16,0,,3.0357142857142856,32,0.5,,,,200.28911773231184,0.36213934903190265,256,4096,0.406239919602322,0,0,0,,0,0.8999999999999999,0.36213934903190265,,0.125,,0.9285714285714286,200.28911773231184,-0.13748693466186523,1.862645149230957e-09,0.4809069212410501,0,0.0059876356958489425,-0.1366030052304268,8446.850835322195,1.862645149230957e-09,190.28878281622912,0.3233890214797136,13396.540648274527,11.2706880569458,0.13426756858825684,0.24864863961971453,139.2266755104065,668.4548621177673,6.090229511260986,221.21526741981506,528.3797650337219,889.6701295375824,105.60017180457358,133.58789125974812,1.7120013236999512,2,,8,,0.75,0.5357142857142857,0.5830719338167873,0.5112815560620121,,,,,,,,,
51,2,7vhbv5j0,178,16,0.8260091145833334,,0.4074074074074074,0.5525465517026048,16,1,0.2,128,,,0.0625,,0,0.5,,0.23058823529411765,51,0.8260091145833334,,3.2755465209418126,,56,204.18470588235294,,232.02234959602356,0.8203125,0.8999999999999999,0.0625,0,0.0625,,,3.2755465209418126,16,0,,2.6296296296296298,32,0.2962962962962963,,,,187.004614320756,0.36213934903190265,256,760,0.406239919602322,0.03125,0,0,,0,0.8999999999999999,0.36213934903190265,,0.15625,,0.7777777777777778,187.004614320756,-0.14583663642406464,-1.4319084584712982e-08,0.5268627450980392,0,-0.09558110044283026,-0.14501356333494186,7806.22705882353,-1.4319084584712982e-08,204.18470588235294,0.23058823529411765,13482.080336540783,10.417779684066772,0.12465667724609375,0.28850956104573355,132.22329354286194,625.1816637516022,6.20528769493103,253.51132988929749,492.15646505355835,878.6929936408997,103.84567453382499,128.84346048326245,1.702355146408081,2,,6,,0.5185185185185185,0.6296296296296297,0.5830719338167873,0.5112815560620121,,,,,,,,,
52,2,7vhbv5j0,174,16,0.8046875,,0.38461538461538464,0.5525465517026048,16,1,0.2,128,,,0.09375,,0,0.5,,0.22379032258064516,52,0.8046875,,3.839551983516702,,61,207.24092741935485,,246.38291239738464,0.8046875,0.8999999999999999,0.09375,0,0.09375,,,3.839551983516702,16,0,,2.8846153846153846,32,0.5384615384615384,,,,208.60111401356082,0.36213934903190265,256,946,0.406239919602322,0,0,0,,0,0.8999999999999999,0.36213934903190265,,0.1875,,0.9615384615384616,208.60111401356082,-0.14877718687057495,-2.9103830456733704e-09,0.4949596774193548,0,-0.11736915347677085,-0.14789343625307083,8520.767137096775,-2.9103830456733704e-09,207.24092741935485,0.22379032258064516,13234.489400996557,10.89197325706482,0.15774130821228027,0.2499056745859349,168.09191799163818,807.6005074977875,6.484991550445557,269.0647599697113,638.6797966957092,1076.6652674674988,103.54906316523481,131.1478771071219,1.6989872455596924,3,,5,,0.4230769230769231,0.5769230769230769,0.5830719338167873,0.5112815560620121,,,,,,,,,
53,2,7vhbv5j0,170,16,0.8546781994047619,,0.4,0.5525465517026048,16,1,0.2,128,,,0.09375,,0,0.5,,0.19701492537313434,53,0.8546781994047619,,16.40200073968622,,56,196.41691542288558,,249.72563195228577,0.81640625,0.8999999999999999,0.09375,0,0.09375,,,16.40200073968622,16,0,,2.88,32,0.6,,,,197.61587793050052,0.36213934903190265,256,4096,0.406239919602322,0,0,0,,0,0.8999999999999999,0.36213934903190265,,0.21875,,0.88,197.61587793050052,-0.1422938033938408,1.3969838619232178e-08,0.5826344468135513,0,-0.14810055233352812,-0.14126396924257278,8597.72736318408,1.3969838619232178e-08,196.41691542288558,0.19701492537313434,13366.186584967756,11.027637720108032,0.1502690315246582,0.24916733260531088,171.07011771202087,818.736891746521,6.077710390090942,271.7016670703888,646.4608244895935,1090.4385588169098,104.77780023614902,131.98241757003086,1.7088041305541992,1,,5,,0.56,0.44,0.5830719338167873,0.5112815560620121,,,,,,,,,
54,2,7vhbv5j0,173,16,0.9045758928571429,,0.36,0.5525465517026048,16,1,0.2,128,,,0.03125,,0,0.5,,0.15783783783783784,54,0.9045758928571429,,5.774555512080076,,50,209.36864864864864,,203.30569124221802,0.89453125,0.8999999999999999,0.03125,0,0.03125,,,5.774555512080076,16,0,,2.88,32,0.4,,,,238.14630915726147,0.36213934903190265,256,1174,0.406239919602322,0,0,0,,0,0.8999999999999999,0.36213934903190265,,0.21875,,0.88,238.14630915726147,-0.14241571724414825,-8.381903171539307e-09,0.6781467181467182,0,-0.023814818826881613,-0.14145008474588394,8065.991351351351,-8.381903171539307e-09,209.36864864864864,0.15783783783783784,13515.21488067171,10.601900815963745,0.13901090621948242,0.24288849271451837,147.9443256855011,700.9787557125092,6.068498849868774,224.88057804107666,552.047604560852,925.8593337535858,104.11221875935676,129.4966889409421,1.7334215641021729,1,,9,,0.68,0.56,0.5830719338167873,0.5112815560620121,,,,,,,,,
